# New data format
CMS_Rapidity 20
beam = pp
ecm = 13000
pdferror = uncorrelated
# QMin QMax ymin ymax pT pTmin pTmax data uncorr_error pdf_error yk efficiency corr_1 corr_2 etc.
76.1876  106.1876  0.80  1.20  7.5000   7.0000   8.0000   6.890E+00  2.071E-01   3.1901    1.00225   0.02454   0.000  2.500  
76.1876  106.1876  0.80  1.20  8.5000   8.0000   9.0000   6.435E+00  1.910E-01   3.01658   1.04778   0.02436   0.000  2.500  
76.1876  106.1876  0.80  1.20  9.5000   9.0000   10.0000  5.889E+00  1.736E-01   2.88106   1.08569   0.02415   0.000  2.500  
76.1876  106.1876  0.80  1.20  10.5000  10.0000  11.0000  5.397E+00  1.595E-01   2.74761   1.11776   0.02409   0.000  2.500  
76.1876  106.1876  0.80  1.20  11.5000  11.0000  12.0000  4.962E+00  1.463E-01   2.63735   1.14523   0.02400   0.000  2.500  
76.1876  106.1876  0.80  1.20  12.5000  12.0000  13.0000  4.680E+00  1.356E-01   2.53424   1.16900   0.02374   0.000  2.500  
76.1876  106.1876  0.80  1.20  13.5000  13.0000  14.0000  4.148E+00  1.176E-01   2.46618   1.18975   0.02362   0.000  2.500  
76.1876  106.1876  0.80  1.20  15.0000  14.0000  16.0000  3.745E+00  1.048E-01   2.35442   1.21631   0.02344   0.000  2.500  
76.1876  106.1876  0.80  1.20  17.0000  16.0000  18.0000  3.229E+00  8.978E-02   2.35209   1.24514   0.02317   0.000  2.500  
76.1876  106.1876  0.80  1.20  19.0000  18.0000  20.0000  2.791E+00  7.722E-02   2.91999   1.26829   0.02291   0.000  2.500  
76.1876  106.1876  1.20  1.60  1.5000   1.0000   2.0000   4.739E+00  1.851E-01   3.95175   0.16545   0.02278   0.000  2.500  
76.1876  106.1876  1.20  1.60  2.5000   2.0000   3.0000   6.195E+00  2.338E-01   3.7265    0.49010   0.02275   0.000  2.500  
76.1876  106.1876  1.20  1.60  3.5000   3.0000   4.0000   7.051E+00  2.575E-01   3.46719   0.67576   0.02277   0.000  2.500  
76.1876  106.1876  1.20  1.60  4.5000   4.0000   5.0000   7.289E+00  2.591E-01   3.1995    0.79997   0.02273   0.000  2.500  
76.1876  106.1876  1.20  1.60  5.5000   5.0000   6.0000   7.105E+00  2.471E-01   2.97977   0.89034   0.02270   0.000  2.500  
76.1876  106.1876  1.20  1.60  6.5000   6.0000   7.0000   6.688E+00  2.278E-01   2.79631   0.95962   0.02264   0.000  2.500  
76.1876  106.1876  1.20  1.60  7.5000   7.0000   8.0000   6.199E+00  2.071E-01   2.63244   1.01469   0.02257   0.000  2.500  
76.1876  106.1876  1.20  1.60  8.5000   8.0000   9.0000   5.752E+00  1.882E-01   2.50847   1.05965   0.02244   0.000  2.500  
76.1876  106.1876  1.20  1.60  9.5000   9.0000   10.0000  5.333E+00  1.714E-01   2.3786    1.09708   0.02246   0.000  2.500  
76.1876  106.1876  1.20  1.60  10.5000  10.0000  11.0000  4.908E+00  1.563E-01   2.29682   1.12875   0.02240   0.000  2.500  
76.1876  106.1876  1.20  1.60  11.5000  11.0000  12.0000  4.507E+00  1.421E-01   2.1915    1.15587   0.02225   0.000  2.500  
76.1876  106.1876  1.20  1.60  12.5000  12.0000  13.0000  4.169E+00  1.301E-01   2.10884   1.17936   0.02223   0.000  2.500  
76.1876  106.1876  1.20  1.60  13.5000  13.0000  14.0000  3.858E+00  1.196E-01   2.0555    1.19986   0.02214   0.000  2.500  
76.1876  106.1876  1.20  1.60  15.0000  14.0000  16.0000  3.456E+00  1.060E-01   1.95545   1.22611   0.02198   0.000  2.500  
76.1876  106.1876  1.20  1.60  17.0000  16.0000  18.0000  2.887E+00  8.730E-02   1.88783   1.25463   0.02186   0.000  2.500  
76.1876  106.1876  1.20  1.60  19.0000  18.0000  20.0000  2.596E+00  7.772E-02   1.91945   1.27757   0.02165   0.000  2.500  
76.1876  106.1876  1.60  2.40  1.5000   1.0000   2.0000   3.994E+00  1.924E-01   3.41454   0.20982   0.00994   0.000  2.500  
76.1876  106.1876  1.60  2.40  2.5000   2.0000   3.0000   5.186E+00  2.348E-01   3.22457   0.52780   0.01001   0.000  2.500  
76.1876  106.1876  1.60  2.40  3.5000   3.0000   4.0000   5.938E+00  2.582E-01   2.98698   0.70943   0.01001   0.000  2.500  
76.1876  106.1876  1.60  2.40  4.5000   4.0000   5.0000   6.123E+00  2.561E-01   2.78169   0.83080   0.01000   0.000  2.500  
76.1876  106.1876  1.60  2.40  5.5000   5.0000   6.0000   5.916E+00  2.399E-01   2.59913   0.91901   0.01003   0.000  2.500  
76.1876  106.1876  1.60  2.40  6.5000   6.0000   7.0000   5.547E+00  2.182E-01   2.4453    0.98662   0.01006   0.000  2.500  
76.1876  106.1876  1.60  2.40  7.5000   7.0000   8.0000   5.181E+00  1.962E-01   2.32382   1.04034   0.01010   0.000  2.500  
76.1876  106.1876  1.60  2.40  8.5000   8.0000   9.0000   4.870E+00  1.782E-01   2.21382   1.08419   0.01010   0.000  2.500  
76.1876  106.1876  1.60  2.40  9.5000   9.0000   10.0000  4.567E+00  1.629E-01   2.11538   1.12072   0.01023   0.000  2.500  
76.1876  106.1876  1.60  2.40  10.5000  10.0000  11.0000  4.242E+00  1.493E-01   2.03897   1.15161   0.01025   0.000  2.500  
76.1876  106.1876  1.60  2.40  11.5000  11.0000  12.0000  3.891E+00  1.371E-01   1.96399   1.17809   0.01031   0.000  2.500  
76.1876  106.1876  1.60  2.40  12.5000  12.0000  13.0000  3.554E+00  1.265E-01   1.89699   1.20104   0.01037   0.000  2.500  
76.1876  106.1876  1.60  2.40  13.5000  13.0000  14.0000  3.293E+00  1.165E-01   1.83665   1.22109   0.01037   0.000  2.500  
76.1876  106.1876  1.60  2.40  15.0000  14.0000  16.0000  3.077E+00  1.057E-01   1.76391   1.24682   0.01046   0.000  2.500  
76.1876  106.1876  1.60  2.40  17.0000  16.0000  18.0000  2.619E+00  8.776E-02   1.67525   1.27482   0.01054   0.000  2.500  
76.1876  106.1876  1.60  2.40  19.0000  18.0000  20.0000  2.269E+00  7.477E-02   1.6044    1.29741   0.01069   0.000  2.500  
